ENTRY,LINE,POST_DATE,ACCOUNT,USER,DESCR,DOC,AMOUNT,CURRENCY,ENTRY_TYPE
JE003216,2,2026-04-15,1000,JONES_M,Travel expense claim,EXP-001409,-98.28,USD,manual
JE003217,1,2026-04-15,6000,JONES_M,Office supplies purchase,EXP-001410,278.18,USD,manual
JE003217,2,2026-04-15,1000,JONES_M,Office supplies purchase,EXP-001410,-278.18,USD,manual
JE003218,1,2026-04-15,7000,PEREZ_A,Travel expense claim,EXP-001411,51.68,USD,manual
JE003218,2,2026-04-15,1000,PEREZ_A,Travel expense claim,EXP-001411,-51.68,USD,manual
JE003219,1,2026-04-15,7000,JONES_M,Travel expense claim,EXP-001412,204.32,USD,manual
JE003219,2,2026-04-15,1000,JONES_M,Travel expense claim,EXP-001412,-204.32,USD,manual
JE003220,1,2026-04-15,6000,MARTIN_B,Office supplies purchase,EXP-001413,403.97,USD,manual
JE003220,2,2026-04-15,1000,MARTIN_B,Office supplies purchase,EXP-001413,-403.97,USD,manual
JE003221,1,2026-04-15,6000,JDOE,Office supplies purchase,EXP-001414,267.12,USD,manual
JE003221,2,2026-04-15,1000,JDOE,Office supplies purchase,EXP-001414,-267.12,USD,manual
JE003222,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001003,5804.42,USD,system
JE003222,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001003,-5804.42,USD,system
JE003223,1,2026-04-16,1200,SAPUSER,Billing document posting,INV-001004,7476.61,USD,system
JE003223,2,2026-04-16,4000,SAPUSER,Billing document posting,INV-001004,-7476.61,USD,system
JE003224,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001005,2125.71,USD,system
JE003224,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001005,-2125.71,USD,system
JE003225,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001006,4467.17,USD,system
JE003225,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001006,-4467.17,USD,system
JE003226,1,2026-04-16,1200,SAPUSER,Billing document posting,INV-001007,5448.99,USD,system
JE003226,2,2026-04-16,4000,SAPUSER,Billing document posting,INV-001007,-5448.99,USD,system
JE003227,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001008,2839.33,USD,system
JE003227,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001008,-2839.33,USD,system
JE003228,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001009,3298.38,USD,system
JE003228,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001009,-3298.38,USD,system
JE003229,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001010,7316.28,USD,system
JE003229,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001010,-7316.28,USD,system
JE003230,1,2026-04-16,1200,SAPUSER,Sales invoice,INV-001011,2250.84,USD,system
JE003230,2,2026-04-16,4000,SAPUSER,Sales invoice,INV-001011,-2250.84,USD,system
JE003231,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001012,7711.95,USD,system
JE003231,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001012,-7711.95,USD,system
JE003232,1,2026-04-16,1200,SAPUSER,Sales invoice,INV-001013,6158.91,USD,system
JE003232,2,2026-04-16,4000,SAPUSER,Sales invoice,INV-001013,-6158.91,USD,system
JE003233,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001014,4252.90,USD,system
JE003233,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001014,-4252.90,USD,system
JE003234,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001015,4921.33,USD,system
JE003234,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001015,-4921.33,USD,system
JE003235,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001016,7797.04,USD,system
JE003235,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001016,-7797.04,USD,system
JE003236,1,2026-04-16,1200,SAPUSER,Customer billing,INV-001017,6218.62,USD,system
JE003236,2,2026-04-16,4000,SAPUSER,Customer billing,INV-001017,-6218.62,USD,system
JE003237,1,2026-04-16,6000,JDOE,Office supplies purchase,EXP-000503,103.59,USD,manual
JE003237,2,2026-04-16,1000,JDOE,Office supplies purchase,EXP-000503,-103.59,USD,manual
JE003238,1,2026-04-16,6000,MARTIN_B,Office supplies purchase,EXP-000504,342.15,USD,manual
JE003238,2,2026-04-16,1000,MARTIN_B,Office supplies purchase,EXP-000504,-342.15,USD,manual
JE003239,1,2026-04-16,7000,PEREZ_A,Travel expense claim,EXP-000505,17.85,USD,manual
JE003239,2,2026-04-16,1000,PEREZ_A,Travel expense claim,EXP-000505,-17.85,USD,manual
JE003240,1,2026-04-16,6000,MARTIN_B,Office supplies purchase,EXP-000506,88.90,USD,manual
JE003240,2,2026-04-16,1000,MARTIN_B,Office supplies purchase,EXP-000506,-88.90,USD,manual
JE003241,1,2026-04-16,6000,SMITH_C,Office supplies purchase,EXP-000507,419.83,USD,manual
JE003241,2,2026-04-16,1000,SMITH_C,Office supplies purchase,EXP-000507,-419.83,USD,manual
JE003242,1,2026-04-16,7000,PEREZ_A,Travel expense claim,EXP-000508,286.02,USD,manual
JE003242,2,2026-04-16,1000,PEREZ_A,Travel expense claim,EXP-000508,-286.02,USD,manual
JE003243,1,2026-04-16,6000,SMITH_C,Office supplies purchase,EXP-000509,48.76,USD,manual
JE003243,2,2026-04-16,1000,SMITH_C,Office supplies purchase,EXP-000509,-48.76,USD,manual
JE003244,1,2026-04-16,7000,SMITH_C,Travel expense claim,EXP-001415,79.77,USD,manual
JE003244,2,2026-04-16,1000,SMITH_C,Travel expense claim,EXP-001415,-79.77,USD,manual
JE003245,1,2026-04-16,6000,SMITH_C,Office supplies purchase,EXP-001416,171.26,USD,manual
JE003245,2,2026-04-16,1000,SMITH_C,Office supplies purchase,EXP-001416,-171.26,USD,manual
JE003246,1,2026-04-16,7000,SMITH_C,Travel expense claim,EXP-001417,73.67,USD,manual
JE003246,2,2026-04-16,1000,SMITH_C,Travel expense claim,EXP-001417,-73.67,USD,manual
JE003247,1,2026-04-16,6000,MARTIN_B,Office supplies purchase,EXP-001418,212.18,USD,manual
JE003247,2,2026-04-16,1000,MARTIN_B,Office supplies purchase,EXP-001418,-212.18,USD,manual
JE003248,1,2026-04-16,6000,JONES_M,Office supplies purchase,EXP-001419,121.47,USD,manual
JE003248,2,2026-04-16,1000,JONES_M,Office supplies purchase,EXP-001419,-121.47,USD,manual
JE003249,1,2026-04-16,6000,JONES_M,Office supplies purchase,EXP-001420,64.70,USD,manual
JE003249,2,2026-04-16,1000,JONES_M,Office supplies purchase,EXP-001420,-64.70,USD,manual
JE003250,1,2026-04-16,7000,SMITH_C,Travel expense claim,EXP-001421,244.90,USD,manual
JE003250,2,2026-04-16,1000,SMITH_C,Travel expense claim,EXP-001421,-244.90,USD,manual
JE003251,1,2026-04-16,6000,MARTIN_B,Office supplies purchase,EXP-001422,138.99,USD,manual
JE003251,2,2026-04-16,1000,MARTIN_B,Office supplies purchase,EXP-001422,-138.99,USD,manual
JE003252,1,2026-04-16,6000,SMITH_C,Office supplies purchase,EXP-001423,402.85,USD,manual
JE003252,2,2026-04-16,1000,SMITH_C,Office supplies purchase,EXP-001423,-402.85,USD,manual
JE003253,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001018,6360.15,USD,system
JE003253,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001018,-6360.15,USD,system
JE003254,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001019,8540.76,USD,system
JE003254,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001019,-8540.76,USD,system
JE003255,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001020,5878.63,USD,system
JE003255,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001020,-5878.63,USD,system
JE003256,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001021,7801.50,USD,system
JE003256,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001021,-7801.50,USD,system
JE003257,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001022,865.35,USD,system
JE003257,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001022,-865.35,USD,system
JE003258,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001023,6635.39,USD,system
JE003258,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001023,-6635.39,USD,system
JE003259,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001024,4952.68,USD,system
JE003259,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001024,-4952.68,USD,system
JE003260,1,2026-04-17,1200,SAPUSER,Billing document posting,INV-001025,2947.55,USD,system
JE003260,2,2026-04-17,4000,SAPUSER,Billing document posting,INV-001025,-2947.55,USD,system
JE003261,1,2026-04-17,1200,SAPUSER,Sales invoice,INV-001026,7884.87,USD,system
JE003261,2,2026-04-17,4000,SAPUSER,Sales invoice,INV-001026,-7884.87,USD,system
JE003262,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001027,4108.65,USD,system
JE003262,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001027,-4108.65,USD,system
JE003263,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001028,7803.62,USD,system
JE003263,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001028,-7803.62,USD,system
JE003264,1,2026-04-17,1200,SAPUSER,Billing document posting,INV-001029,8477.14,USD,system
JE003264,2,2026-04-17,4000,SAPUSER,Billing document posting,INV-001029,-8477.14,USD,system
JE003265,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001030,1938.12,USD,system
JE003265,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001030,-1938.12,USD,system
JE003266,1,2026-04-17,1200,SAPUSER,Sales invoice,INV-001031,5343.85,USD,system
JE003266,2,2026-04-17,4000,SAPUSER,Sales invoice,INV-001031,-5343.85,USD,system
JE003267,1,2026-04-17,1200,SAPUSER,Customer billing,INV-001032,4809.46,USD,system
JE003267,2,2026-04-17,4000,SAPUSER,Customer billing,INV-001032,-4809.46,USD,system
JE003268,1,2026-04-17,6000,SMITH_C,Office supplies purchase,EXP-000510,44.20,USD,manual
JE003268,2,2026-04-17,1000,SMITH_C,Office supplies purchase,EXP-000510,-44.20,USD,manual
JE003269,1,2026-04-17,7000,MARTIN_B,Travel expense claim,EXP-000511,451.40,USD,manual
JE003269,2,2026-04-17,1000,MARTIN_B,Travel expense claim,EXP-000511,-451.40,USD,manual
JE003270,1,2026-04-17,6000,MARTIN_B,Office supplies purchase,EXP-000512,464.25,USD,manual
JE003270,2,2026-04-17,1000,MARTIN_B,Office supplies purchase,EXP-000512,-464.25,USD,manual
JE003271,1,2026-04-17,6000,JONES_M,Office supplies purchase,EXP-000513,438.06,USD,manual
JE003271,2,2026-04-17,1000,JONES_M,Office supplies purchase,EXP-000513,-438.06,USD,manual
JE003272,1,2026-04-17,7000,SMITH_C,Travel expense claim,EXP-000514,213.62,USD,manual
JE003272,2,2026-04-17,1000,SMITH_C,Travel expense claim,EXP-000514,-213.62,USD,manual
JE003273,1,2026-04-17,7000,PEREZ_A,Travel expense claim,EXP-000515,193.06,USD,manual
JE003273,2,2026-04-17,1000,PEREZ_A,Travel expense claim,EXP-000515,-193.06,USD,manual
JE003274,1,2026-04-17,7000,SMITH_C,Travel expense claim,EXP-001424,147.04,USD,manual
JE003274,2,2026-04-17,1000,SMITH_C,Travel expense claim,EXP-001424,-147.04,USD,manual
JE003275,1,2026-04-17,6000,JDOE,Office supplies purchase,EXP-001425,310.92,USD,manual
JE003275,2,2026-04-17,1000,JDOE,Office supplies purchase,EXP-001425,-310.92,USD,manual
JE003276,1,2026-04-17,6000,MARTIN_B,Office supplies purchase,EXP-001426,163.72,USD,manual
JE003276,2,2026-04-17,1000,MARTIN_B,Office supplies purchase,EXP-001426,-163.72,USD,manual
JE003277,1,2026-04-18,1200,SAPUSER,Billing document posting,INV-001033,8588.03,USD,system
JE003277,2,2026-04-18,4000,SAPUSER,Billing document posting,INV-001033,-8588.03,USD,system
JE003278,1,2026-04-18,1200,SAPUSER,Billing document posting,INV-001034,4923.22,USD,system
JE003278,2,2026-04-18,4000,SAPUSER,Billing document posting,INV-001034,-4923.22,USD,system
JE003279,1,2026-04-18,1200,SAPUSER,Customer billing,INV-001035,5598.42,USD,system
JE003279,2,2026-04-18,4000,SAPUSER,Customer billing,INV-001035,-5598.42,USD,system
JE003280,1,2026-04-18,1200,SAPUSER,Sales invoice,INV-001036,7434.19,USD,system
JE003280,2,2026-04-18,4000,SAPUSER,Sales invoice,INV-001036,-7434.19,USD,system
JE003281,1,2026-04-18,1200,SAPUSER,Customer billing,INV-001037,1571.38,USD,system
JE003281,2,2026-04-18,4000,SAPUSER,Customer billing,INV-001037,-1571.38,USD,system
JE003282,1,2026-04-18,1200,SAPUSER,Billing document posting,INV-001038,7914.38,USD,system
JE003282,2,2026-04-18,4000,SAPUSER,Billing document posting,INV-001038,-7914.38,USD,system
JE003283,1,2026-04-18,6000,MARTIN_B,Office supplies purchase,EXP-000516,442.44,USD,manual
JE003283,2,2026-04-18,1000,MARTIN_B,Office supplies purchase,EXP-000516,-442.44,USD,manual
JE003284,1,2026-04-18,6000,SMITH_C,Office supplies purchase,EXP-000517,194.66,USD,manual
JE003284,2,2026-04-18,1000,SMITH_C,Office supplies purchase,EXP-000517,-194.66,USD,manual
JE003285,1,2026-04-18,7000,SMITH_C,Travel expense claim,EXP-000518,402.42,USD,manual
JE003285,2,2026-04-18,1000,SMITH_C,Travel expense claim,EXP-000518,-402.42,USD,manual
JE003286,1,2026-04-18,6000,MARTIN_B,Office supplies purchase,EXP-001427,413.17,USD,manual
JE003286,2,2026-04-18,1000,MARTIN_B,Office supplies purchase,EXP-001427,-413.17,USD,manual
JE003287,1,2026-04-18,6000,PEREZ_A,Office supplies purchase,EXP-001428,73.75,USD,manual
JE003287,2,2026-04-18,1000,PEREZ_A,Office supplies purchase,EXP-001428,-73.75,USD,manual
JE003288,1,2026-04-18,7000,SMITH_C,Travel expense claim,EXP-001429,431.84,USD,manual
JE003288,2,2026-04-18,1000,SMITH_C,Travel expense claim,EXP-001429,-431.84,USD,manual
JE003289,1,2026-04-18,7000,PEREZ_A,Travel expense claim,EXP-001430,299.91,USD,manual
JE003289,2,2026-04-18,1000,PEREZ_A,Travel expense claim,EXP-001430,-299.91,USD,manual
JE003290,1,2026-04-18,6000,JONES_M,Office supplies purchase,EXP-001431,109.97,USD,manual
JE003290,2,2026-04-18,1000,JONES_M,Office supplies purchase,EXP-001431,-109.97,USD,manual
JE003291,1,2026-04-18,6000,JDOE,Office supplies purchase,EXP-001432,291.76,USD,manual
JE003291,2,2026-04-18,1000,JDOE,Office supplies purchase,EXP-001432,-291.76,USD,manual
JE003292,1,2026-04-18,7000,JONES_M,Travel expense claim,EXP-001433,242.87,USD,manual
JE003292,2,2026-04-18,1000,JONES_M,Travel expense claim,EXP-001433,-242.87,USD,manual
JE003293,1,2026-04-19,1200,SAPUSER,Customer billing,INV-001039,7696.70,USD,system
JE003293,2,2026-04-19,4000,SAPUSER,Customer billing,INV-001039,-7696.70,USD,system
JE003294,1,2026-04-19,1200,SAPUSER,Customer billing,INV-001040,852.71,USD,system
JE003294,2,2026-04-19,4000,SAPUSER,Customer billing,INV-001040,-852.71,USD,system
JE003295,1,2026-04-19,1200,SAPUSER,Billing document posting,INV-001041,5728.72,USD,system
JE003295,2,2026-04-19,4000,SAPUSER,Billing document posting,INV-001041,-5728.72,USD,system
JE003296,1,2026-04-19,1200,SAPUSER,Customer billing,INV-001042,5079.28,USD,system
JE003296,2,2026-04-19,4000,SAPUSER,Customer billing,INV-001042,-5079.28,USD,system
JE003297,1,2026-04-19,1200,SAPUSER,Billing document posting,INV-001043,4416.40,USD,system
JE003297,2,2026-04-19,4000,SAPUSER,Billing document posting,INV-001043,-4416.40,USD,system
JE003298,1,2026-04-19,1200,SAPUSER,Billing document posting,INV-001044,2423.90,USD,system
JE003298,2,2026-04-19,4000,SAPUSER,Billing document posting,INV-001044,-2423.90,USD,system
JE003299,1,2026-04-19,1200,SAPUSER,Customer billing,INV-001045,934.03,USD,system
JE003299,2,2026-04-19,4000,SAPUSER,Customer billing,INV-001045,-934.03,USD,system
JE003300,1,2026-04-19,1200,SAPUSER,Customer billing,INV-001046,7600.84,USD,system
JE003300,2,2026-04-19,4000,SAPUSER,Customer billing,INV-001046,-7600.84,USD,system
JE003301,1,2026-04-19,6000,JDOE,Office supplies purchase,EXP-000519,470.48,USD,manual
JE003301,2,2026-04-19,1000,JDOE,Office supplies purchase,EXP-000519,-470.48,USD,manual
JE003302,1,2026-04-19,7000,JONES_M,Travel expense claim,EXP-000520,253.99,USD,manual
JE003302,2,2026-04-19,1000,JONES_M,Travel expense claim,EXP-000520,-253.99,USD,manual
JE003303,1,2026-04-19,7000,SMITH_C,Travel expense claim,EXP-000521,368.96,USD,manual
JE003303,2,2026-04-19,1000,SMITH_C,Travel expense claim,EXP-000521,-368.96,USD,manual
JE003304,1,2026-04-19,6000,JDOE,Office supplies purchase,EXP-000522,152.99,USD,manual
JE003304,2,2026-04-19,1000,JDOE,Office supplies purchase,EXP-000522,-152.99,USD,manual
JE003305,1,2026-04-19,6000,JONES_M,Office supplies purchase,EXP-000523,323.63,USD,manual
JE003305,2,2026-04-19,1000,JONES_M,Office supplies purchase,EXP-000523,-323.63,USD,manual
JE003306,1,2026-04-19,6000,PEREZ_A,Office supplies purchase,EXP-001434,42.71,USD,manual
JE003306,2,2026-04-19,1000,PEREZ_A,Office supplies purchase,EXP-001434,-42.71,USD,manual
JE003307,1,2026-04-19,6000,MARTIN_B,Office supplies purchase,EXP-001435,82.17,USD,manual
JE003307,2,2026-04-19,1000,MARTIN_B,Office supplies purchase,EXP-001435,-82.17,USD,manual
JE003308,1,2026-04-19,6000,JDOE,Office supplies purchase,EXP-001436,190.13,USD,manual
JE003308,2,2026-04-19,1000,JDOE,Office supplies purchase,EXP-001436,-190.13,USD,manual
JE003309,1,2026-04-19,6000,PEREZ_A,Office supplies purchase,EXP-001437,402.07,USD,manual
JE003309,2,2026-04-19,1000,PEREZ_A,Office supplies purchase,EXP-001437,-402.07,USD,manual
JE003310,1,2026-04-19,7000,JONES_M,Travel expense claim,EXP-001438,263.34,USD,manual
JE003310,2,2026-04-19,1000,JONES_M,Travel expense claim,EXP-001438,-263.34,USD,manual
JE003311,1,2026-04-19,7000,MARTIN_B,Travel expense claim,EXP-001439,413.44,USD,manual
JE003311,2,2026-04-19,1000,MARTIN_B,Travel expense claim,EXP-001439,-413.44,USD,manual
JE003312,1,2026-04-19,6000,SMITH_C,Office supplies purchase,EXP-001440,338.36,USD,manual
JE003312,2,2026-04-19,1000,SMITH_C,Office supplies purchase,EXP-001440,-338.36,USD,manual
JE003313,1,2026-04-19,7000,PEREZ_A,Travel expense claim,EXP-001441,139.75,USD,manual
JE003313,2,2026-04-19,1000,PEREZ_A,Travel expense claim,EXP-001441,-139.75,USD,manual
JE003314,1,2026-04-19,6000,SMITH_C,Office supplies purchase,EXP-001442,299.09,USD,manual
JE003314,2,2026-04-19,1000,SMITH_C,Office supplies purchase,EXP-001442,-299.09,USD,manual
JE003315,1,2026-04-20,1400,BATCHRUN,Intercompany settlement,IC-0027,5847.27,USD,system
JE003315,2,2026-04-20,2050,BATCHRUN,Intercompany settlement,IC-0027,-5847.27,USD,system
JE003316,1,2026-04-20,1200,SAPUSER,Sales invoice,INV-001047,1552.83,USD,system
JE003316,2,2026-04-20,4000,SAPUSER,Sales invoice,INV-001047,-1552.83,USD,system
JE003317,1,2026-04-20,1200,SAPUSER,Billing document posting,INV-001048,2113.94,USD,system
JE003317,2,2026-04-20,4000,SAPUSER,Billing document posting,INV-001048,-2113.94,USD,system
JE003318,1,2026-04-20,1200,SAPUSER,Billing document posting,INV-001049,1534.80,USD,system
JE003318,2,2026-04-20,4000,SAPUSER,Billing document posting,INV-001049,-1534.80,USD,system
JE003319,1,2026-04-20,1200,SAPUSER,Customer billing,INV-001050,1925.27,USD,system
JE003319,2,2026-04-20,4000,SAPUSER,Customer billing,INV-001050,-1925.27,USD,system
JE003320,1,2026-04-20,1200,SAPUSER,Customer billing,INV-001051,6510.35,USD,system
JE003320,2,2026-04-20,4000,SAPUSER,Customer billing,INV-001051,-6510.35,USD,system
JE003321,1,2026-04-20,1200,SAPUSER,Customer billing,INV-001052,6149.07,USD,system
JE003321,2,2026-04-20,4000,SAPUSER,Customer billing,INV-001052,-6149.07,USD,system
JE003322,1,2026-04-20,1200,SAPUSER,Customer billing,INV-001053,3465.36,USD,system
JE003322,2,2026-04-20,4000,SAPUSER,Customer billing,INV-001053,-3465.36,USD,system
JE003323,1,2026-04-20,1200,SAPUSER,Sales invoice,INV-001054,3055.11,USD,system
JE003323,2,2026-04-20,4000,SAPUSER,Sales invoice,INV-001054,-3055.11,USD,system
JE003324,1,2026-04-20,1200,SAPUSER,Sales invoice,INV-001055,8357.11,USD,system
JE003324,2,2026-04-20,4000,SAPUSER,Sales invoice,INV-001055,-8357.11,USD,system
JE003325,1,2026-04-20,1200,SAPUSER,Billing document posting,INV-001056,5261.11,USD,system
JE003325,2,2026-04-20,4000,SAPUSER,Billing document posting,INV-001056,-5261.11,USD,system
JE003326,1,2026-04-20,1200,SAPUSER,Sales invoice,INV-001057,6070.18,USD,system
JE003326,2,2026-04-20,4000,SAPUSER,Sales invoice,INV-001057,-6070.18,USD,system
JE003327,1,2026-04-20,1200,SAPUSER,Billing document posting,INV-001058,5177.89,USD,system
JE003327,2,2026-04-20,4000,SAPUSER,Billing document posting,INV-001058,-5177.89,USD,system
JE003328,1,2026-04-20,1200,SAPUSER,Billing document posting,INV-001059,7268.80,USD,system
JE003328,2,2026-04-20,4000,SAPUSER,Billing document posting,INV-001059,-7268.80,USD,system
JE003329,1,2026-04-20,1200,SAPUSER,Billing document posting,INV-001060,5127.49,USD,system
JE003329,2,2026-04-20,4000,SAPUSER,Billing document posting,INV-001060,-5127.49,USD,system
JE003330,1,2026-04-21,1200,SAPUSER,Billing document posting,INV-001061,1429.42,USD,system
JE003330,2,2026-04-21,4000,SAPUSER,Billing document posting,INV-001061,-1429.42,USD,system
JE003331,1,2026-04-21,1200,SAPUSER,Billing document posting,INV-001062,4763.40,USD,system
JE003331,2,2026-04-21,4000,SAPUSER,Billing document posting,INV-001062,-4763.40,USD,system
JE003332,1,2026-04-21,1200,SAPUSER,Sales invoice,INV-001063,4753.60,USD,system
JE003332,2,2026-04-21,4000,SAPUSER,Sales invoice,INV-001063,-4753.60,USD,system
JE003333,1,2026-04-21,1200,SAPUSER,Sales invoice,INV-001064,7060.14,USD,system
JE003333,2,2026-04-21,4000,SAPUSER,Sales invoice,INV-001064,-7060.14,USD,system
JE003334,1,2026-04-21,1200,SAPUSER,Billing document posting,INV-001065,2188.72,USD,system
JE003334,2,2026-04-21,4000,SAPUSER,Billing document posting,INV-001065,-2188.72,USD,system
JE003335,1,2026-04-21,1200,SAPUSER,Billing document posting,INV-001066,5065.17,USD,system
JE003335,2,2026-04-21,4000,SAPUSER,Billing document posting,INV-001066,-5065.17,USD,system
